Num.Fact,Fecha,Id. Cliente,Id. Producto,Unidades,Valores_H
9100105681,5/5/2025,1000066292,5107,1,"537,13"
9100105681,5/5/2025,1000066292,5108,3,"1.579,86"
9100105681,5/5/2025,1000066292,5112,3,"1.146,01"
9100105681,5/5/2025,1000066292,5115,2,"881,96"
9100105682,5/5/2025,1000067950,3408,15,"926,61"
9100105684,5/5/2025,1000068579,5099,1,"239,83"
9100105684,5/5/2025,1000068579,5115,1,"385,84"
9100105685,5/5/2025,1000068778,4565,12,"1.063,02"
9100105685,5/5/2025,1000068778,4566,6,"531,51"
9100105685,5/5/2025,1000068778,4567,2,"226,46"
9100105685,5/5/2025,1000068778,4911,18,"1.215,18"
9100105685,5/5/2025,1000068778,4912,6,"198,76"
9100105686,5/5/2025,1000069298,3408,7,"384,84"
9100105686,5/5/2025,1000069298,4566,8,"708,70"
9100105687,5/5/2025,1000069355,3408,5,"366,50"
9100105688,5/5/2025,1000071182,3408,8,"439,79"
9100105688,5/5/2025,1000071182,4566,7,"620,09"
9100105690,5/5/2025,1000071626,5107,1,"564,01"
9100105691,5/5/2025,1000072100,5099,1,"342,64"
9100105691,5/5/2025,1000072100,5115,1,"551,23"
9100105693,5/5/2025,1000075164,3408,2,"123,56"
9100105693,5/5/2025,1000075164,4565,5,"480,51"
9100105693,5/5/2025,1000075164,5103,1,"808,61"
9100105694,5/5/2025,1000075164,5103,1,"808,61"
9100105695,5/5/2025,1000075385,5115,2,"881,96"
9100105696,5/5/2025,1000075713,4911,9,"729,11"
9100105697,5/5/2025,1000075869,5099,3,"822,33"
9100105697,5/5/2025,1000075869,5100,3,"643,89"
9100105697,5/5/2025,1000075869,5115,3,"1.322,94"
9100105700,5/5/2025,1000076744,5115,1,"385,84"
9100105701,5/5/2025,1000076917,5108,1,"493,70"
9100105701,5/5/2025,1000076917,5119,1,"354,60"
9100105703,5/5/2025,1000077358,4565,10,"959,68"
9100105703,5/5/2025,1000077358,4566,5,"479,82"
9100105704,5/5/2025,1000077389,4565,8,"944,92"
9100105705,5/5/2025,1000077509,5099,4,"1.096,43"
9100105706,5/5/2025,1000077601,5099,2,"582,47"
9100105706,5/5/2025,1000077601,5112,1,"405,88"
9100105706,5/5/2025,1000077601,5115,1,"468,55"
9100105707,5/5/2025,1000077678,178,1,"128,77"
9100105707,5/5/2025,1000077678,3408,5,"366,50"
9100105707,5/5/2025,1000077678,4566,1,"132,88"
9100105710,5/5/2025,1000077829,4911,6,"483,65"
9100105711,5/5/2025,1000078030,5099,1,"308,38"
9100105711,5/5/2025,1000078030,5115,2,"992,21"
9100105712,5/5/2025,1000078163,4565,5,"590,57"
9100105712,5/5/2025,1000078163,4911,6,"405,06"
9100105713,5/5/2025,1000078305,3408,3,"164,91"
9100105713,5/5/2025,1000078305,4565,3,"265,77"
9100105713,5/5/2025,1000078305,4566,4,"354,35"
9100105713,5/5/2025,1000078305,5382,1,"736,14"
9100105714,5/5/2025,1000078411,4566,1,"99,54"
9100105715,5/5/2025,1000078695,5099,2,"537,54"
9100105716,5/5/2025,1000078746,178,9,"927,21"
9100105716,5/5/2025,1000078746,4567,1,"135,87"
9100105717,5/5/2025,1000078753,5099,3,"806,29"
9100105720,5/5/2025,1000079973,4911,3,"243,04"
9100105720,5/5/2025,1000079973,4912,12,"397,52"
9100105721,5/5/2025,1000080020,4911,6,"607,59"
9100105722,5/5/2025,1000080026,5108,1,"579,27"
9100105722,5/5/2025,1000080026,5115,1,"485,07"
9100105723,5/5/2025,1000080145,4911,3,"202,53"
9100105723,5/5/2025,1000080145,4912,12,"397,52"
9100105724,5/5/2025,1000080148,4566,15,"1.328,79"
9100105727,5/5/2025,1000080344,3408,1,"91,63"
9100105727,5/5/2025,1000080344,4911,3,"324,05"
9100105728,5/5/2025,1000080594,5099,4,"1.096,43"
9100105728,5/5/2025,1000080594,5115,4,"1.763,93"
9100105730,5/5/2025,1000080648,4565,10,"885,86"
9100105730,5/5/2025,1000080648,4566,5,"442,93"
9100105731,5/5/2025,1000080775,3408,2,"137,44"
9100105731,5/5/2025,1000080775,4566,8,"885,86"
9100105732,5/5/2025,1000081008,5103,5,"4.381,68"
9100105733,5/5/2025,1000081058,4566,10,"961,00"
9100105734,5/5/2025,1000081061,5099,5,"1.404,80"
9100105734,5/5/2025,1000081061,5108,5,"2.698,89"
9100105735,5/5/2025,1000081069,5103,1,"927,90"
9100105737,5/5/2025,1000081480,5115,1,"551,23"
9100105738,5/5/2025,1000081776,3408,7,"461,80"
9100105738,5/5/2025,1000081776,4566,2,"212,61"
9100105738,5/5/2025,1000081776,4567,1,"135,87"
9100105739,5/5/2025,1000081792,5099,2,"685,27"
9100105740,5/5/2025,1000081853,5099,6,"1.439,06"
9100105741,5/5/2025,1000082177,4912,12,"397,52"
9100105742,5/5/2025,1000082189,5099,4,"1.027,91"
9100105742,5/5/2025,1000082189,5106,3,"868,78"
9100105743,5/5/2025,1000082570,5099,3,"873,74"
9100105744,5/5/2025,1000082577,4566,6,"708,70"
9100105745,5/5/2025,1000082589,4912,12,"397,52"
9100105746,5/5/2025,1000082623,5099,2,"685,27"
9100105747,5/5/2025,1000082784,5099,10,"2.912,41"
9100105747,5/5/2025,1000082784,5115,2,"937,07"
9100105747,5/5/2025,1000082784,5116,2,"1.346,87"
9100105748,5/5/2025,1000100158,3408,2,"123,56"
9100105748,5/5/2025,1000100158,4566,2,"192,20"
9100105749,5/5/2025,1000100416,4912,12,"397,52"
9100105750,5/5/2025,1000100507,5108,2,"1.184,88"
9100105751,5/5/2025,1000100509,5099,3,"925,11"
9100105752,5/5/2025,1000100577,5099,3,"904,57"
9100105753,5/5/2025,1000100632,4911,3,"324,05"
9100105756,5/5/2025,1000101476,5103,1,"876,34"
9100105756,5/5/2025,1000101476,5108,2,"1.119,06"
9100105757,5/5/2025,1000101557,4566,5,"590,57"
9100105757,5/5/2025,1000101557,4911,3,"324,05"
9100105758,5/5/2025,1000101575,5112,1,"477,50"
9100105759,5/5/2025,1000101625,5099,3,"925,11"
9100105760,5/5/2025,1000101643,5099,4,"1.370,55"
9100105761,5/5/2025,1000101735,5102,2,"823,90"
9100105761,5/5/2025,1000101735,5117,2,"675,01"
9100105766,5/6/2025,1156,4911,12,"810,12"
9100105767,5/6/2025,1430,4912,12,"477,03"
9100105768,5/6/2025,4415,4565,3,"354,35"
9100105768,5/6/2025,4415,4567,2,"301,94"
9100105769,5/6/2025,4549,5108,4,"1.843,15"
9100105770,5/6/2025,4748,4565,1,"118,13"
9100105770,5/6/2025,4748,4566,4,"472,44"
9100105771,5/6/2025,4835,5107,1,"671,43"
9100105772,5/6/2025,6123,5099,1,"308,38"
9100105772,5/6/2025,6123,5107,1,"604,29"
9100105774,5/6/2025,7004,5112,1,"420,19"
9100105775,5/6/2025,7549,3408,10,"595,56"
9100105775,5/6/2025,7549,4565,2,"191,95"
9100105775,5/6/2025,7549,4566,3,"354,35"
9100105776,5/6/2025,8001,4911,6,"648,10"
9100105779,5/6/2025,10230,5099,10,"2.809,61"
9100105780,5/6/2025,10269,3408,14,"769,65"
9100105780,5/6/2025,10269,4565,1,"88,58"
9100105782,5/6/2025,10711,3408,2,"150,28"
9100105782,5/6/2025,10711,4565,3,"363,20"
9100105782,5/6/2025,10711,5099,3,"925,11"
9100105787,5/6/2025,14617,4566,10,"959,68"
9100105787,5/6/2025,14617,4567,5,"613,30"
9100105789,5/6/2025,15452,5099,1,"308,38"
9100105789,5/6/2025,15452,5115,1,"496,09"
9100105790,5/6/2025,16804,5108,4,"2.238,13"
9100105792,5/6/2025,21593,5099,5,"1.541,87"
9100105793,5/6/2025,25904,5115,4,"1.763,93"
9100105794,5/6/2025,25909,4565,1,"118,13"
9100105794,5/6/2025,25909,4566,3,"354,35"
9100105794,5/6/2025,25909,4567,1,"150,97"
9100105795,5/6/2025,25953,5100,1,"268,28"
9100105796,5/6/2025,26261,4911,9,"607,59"
9100105796,5/6/2025,26261,4912,12,"397,52"
9100105800,5/6/2025,27451,5099,1,"274,12"
9100105800,5/6/2025,27451,5100,1,"214,62"
9100105802,5/6/2025,28105,5099,2,"548,21"
9100105802,5/6/2025,28105,5115,1,"440,98"
9100105803,5/6/2025,28985,4911,3,"324,05"
9100105805,5/6/2025,30763,5102,3,"1.221,33"
9100105807,5/6/2025,31111,3408,5,"366,50"
9100105808,5/6/2025,31701,4911,3,"243,04"
9100105808,5/6/2025,31701,4912,12,"477,03"
9100105810,5/6/2025,32365,3408,6,"439,79"
9100105810,5/6/2025,32365,5099,10,"2.809,61"
9100105811,5/6/2025,32398,5103,3,"2.783,67"
9100105813,5/6/2025,34363,5103,1,"886,64"
9100105813,5/6/2025,34363,5118,3,"1.457,90"
9100105814,5/6/2025,34627,4565,5,"590,57"
9100105815,5/6/2025,34627,5099,2,"685,27"
9100105817,5/6/2025,34808,3408,1,"54,98"
9100105817,5/6/2025,34808,4566,3,"265,77"
9100105818,5/6/2025,34890,5099,6,"1.747,44"
9100105819,5/6/2025,35674,5099,5,"1.199,23"
9100105819,5/6/2025,35674,5108,5,"2.303,94"
9100105820,5/6/2025,36419,4566,15,"1.328,79"
9100105821,5/6/2025,36492,5100,1,"187,80"
9100105822,5/6/2025,36633,3408,3,"192,42"
9100105822,5/6/2025,36633,4566,1,"103,34"
9100105827,5/6/2025,37756,178,6,"686,84"
9100105837,5/6/2025,39951,5107,3,"1.611,42"
9100105837,5/6/2025,39951,5115,3,"1.322,94"
9100105842,5/6/2025,40437,4565,6,"620,09"
9100105842,5/6/2025,40437,4566,2,"206,71"
9100105845,5/6/2025,40575,4565,10,"885,86"
9100105845,5/6/2025,40575,4567,5,"566,14"
9100105846,5/6/2025,40613,4566,2,"177,16"
9100105846,5/6/2025,40613,5099,2,"479,70"
9100105847,5/6/2025,40641,4567,1,"188,71"
9100105847,5/6/2025,40641,5115,4,"1.763,93"
9100105867,5/6/2025,41964,5099,6,"1.439,06"
9100105867,5/6/2025,41964,5115,4,"1.543,44"
9100105868,5/6/2025,42006,4566,5,"590,57"
9100105870,5/6/2025,42210,4566,6,"752,97"
9100105872,5/6/2025,42292,4566,2,"160,14"
9100105873,5/6/2025,42300,4565,1,"85,63"
9100105873,5/6/2025,42300,4566,5,"428,17"
9100105876,5/6/2025,42462,5099,2,"651,02"
9100105876,5/6/2025,42462,5119,2,"898,35"
9100105877,5/6/2025,42549,5099,2,"445,50"
9100105881,5/6/2025,42630,4566,5,"428,17"
9100105882,5/6/2025,42663,4566,7,"599,43"
9100105883,5/6/2025,42720,4565,5,"428,17"
9100105884,5/6/2025,42726,4565,2,"171,26"
9100105884,5/6/2025,42726,4566,5,"428,17"
9100105885,5/6/2025,42739,4565,7,"599,43"
9100105892,5/6/2025,1000038263,3408,3,"219,89"
9100105892,5/6/2025,1000038263,4566,3,"354,35"
9100105893,5/6/2025,1000042603,5099,4,"1.027,91"
9100105893,5/6/2025,1000042603,5115,4,"1.653,68"
9100105895,5/6/2025,1000055899,5106,4,"1.211,51"
9100105896,5/6/2025,1000056995,5099,3,"770,93"
9100105896,5/6/2025,1000056995,5115,1,"413,41"
9100105897,5/6/2025,1000060529,4565,4,"398,09"
9100105897,5/6/2025,1000060529,4567,1,"126,01"
9100105898,5/6/2025,1000063323,5108,2,"1.184,88"
9100105898,5/6/2025,1000063323,5115,1,"496,09"
9100105900,5/6/2025,1000066387,4566,3,"265,77"
9100105901,5/6/2025,1000067241,4565,3,"354,35"
9100105901,5/6/2025,1000067241,4566,1,"118,13"
9100105901,5/6/2025,1000067241,4567,1,"150,97"
9100105902,5/6/2025,1000069597,5108,1,"559,52"
9100105902,5/6/2025,1000069597,5115,2,"937,07"
9100105903,5/6/2025,1000070581,5099,5,"1.233,49"
9100105903,5/6/2025,1000070581,5115,1,"396,90"
9100105906,5/6/2025,1000071765,5099,5,"1.456,21"
9100105908,5/6/2025,1000076487,3408,2,"155,78"
9100105908,5/6/2025,1000076487,4566,3,"376,49"
9100105910,5/6/2025,1000077880,4565,2,"236,22"
9100105910,5/6/2025,1000077880,4566,4,"472,44"
9100105911,5/6/2025,1000078307,3408,15,"879,61"
9100105911,5/6/2025,1000078307,4565,5,"472,44"
9100105912,5/6/2025,1000078702,3408,3,"164,91"
9100105912,5/6/2025,1000078702,4565,15,"1.328,79"
9100105914,5/6/2025,1000079021,5116,2,"1.426,13"
9100105915,5/6/2025,1000079745,3408,4,"293,21"
9100105915,5/6/2025,1000079745,4566,1,"118,13"
9100105916,5/6/2025,1000079859,5099,25,"6.852,74"
9100105917,5/6/2025,1000079862,3408,7,"416,90"
9100105917,5/6/2025,1000079862,4565,8,"767,73"
9100105918,5/6/2025,1000080054,3408,6,"412,31"
9100105918,5/6/2025,1000080054,4566,3,"332,18"
9100105918,5/6/2025,1000080054,4567,3,"424,59"
9100105919,5/6/2025,1000080089,4565,10,"1.063,02"
9100105920,5/6/2025,1000080301,4912,24,"954,06"
9100105921,5/6/2025,1000080557,5099,3,"873,74"
9100105921,5/6/2025,1000080557,5107,2,"1.141,42"
9100105922,5/6/2025,1000080634,4912,12,"477,03"
9100105924,5/6/2025,1000081096,4566,4,"413,41"
9100105925,5/6/2025,1000081499,4566,3,"310,04"
9100105925,5/6/2025,1000081499,4911,3,"202,53"
9100105925,5/6/2025,1000081499,4912,12,"397,52"
9100105925,5/6/2025,1000081499,5099,2,"479,70"
9100105925,5/6/2025,1000081499,5102,2,"678,52"
9100105926,5/6/2025,1000081606,3408,2,"146,61"
9100105926,5/6/2025,1000081606,4565,5,"590,57"
9100105927,5/6/2025,1000081623,4566,8,"767,73"
9100105928,5/6/2025,1000081870,4566,6,"708,70"
9100105929,5/6/2025,1000081969,4566,2,"265,77"
9100105930,5/6/2025,1000082007,3408,3,"164,91"
9100105930,5/6/2025,1000082007,4565,2,"177,16"
9100105931,5/6/2025,1000082069,4566,2,"192,20"
9100105932,5/6/2025,1000082135,4565,5,"442,93"
9100105932,5/6/2025,1000082135,5099,2,"479,70"
9100105932,5/6/2025,1000082135,5105,1,"270,29"
9100105933,5/6/2025,1000082245,5099,2,"479,70"
9100105936,5/6/2025,1000082645,5099,2,"479,70"
9100105936,5/6/2025,1000082645,5108,2,"921,59"
9100105937,5/6/2025,1000100056,5099,1,"342,64"
9100105937,5/6/2025,1000100056,5118,1,"565,07"
9100105938,5/6/2025,1000100058,4566,4,"383,87"
9100105939,5/6/2025,1000100276,4912,12,"477,03"
9100105942,5/6/2025,1000100498,5108,4,"2.238,13"
9100105942,5/6/2025,1000100498,5115,2,"937,07"
9100105944,5/6/2025,1000101085,4566,5,"590,57"
9100105945,5/6/2025,1000101545,5099,2,"479,70"
9100105945,5/6/2025,1000101545,5102,1,"339,25"
9100105945,5/6/2025,1000101545,5108,1,"460,80"
9100105946,5/6/2025,1000101932,5100,1,"268,28"
9100105946,5/6/2025,1000101932,5112,1,"477,50"
9100105949,5/7/2025,946,5106,2,"617,80"
9100105950,5/7/2025,2811,5099,5,"1.370,55"
9100105950,5/7/2025,2811,5112,10,"3.820,00"
9100105951,5/7/2025,3928,4566,15,"1.328,79"
9100105951,5/7/2025,3928,4911,12,"810,12"
9100105951,5/7/2025,3928,4912,24,"795,05"
9100105951,5/7/2025,3928,5099,10,"2.569,78"
9100105952,5/7/2025,4254,4566,5,"590,57"
9100105953,5/7/2025,5114,3408,12,"879,61"
9100105955,5/7/2025,5871,3408,15,"824,63"
9100105956,5/7/2025,6716,3408,6,"439,79"
9100105957,5/7/2025,7566,4912,12,"397,52"
9100105958,5/7/2025,7750,4566,1,"103,34"
9100105959,5/7/2025,8956,5099,1,"342,64"
9100105961,5/7/2025,9662,3408,4,"293,21"
9100105961,5/7/2025,9662,4567,1,"150,97"
9100105963,5/7/2025,10445,3408,5,"366,50"
9100105963,5/7/2025,10445,4911,3,"283,54"
9100105963,5/7/2025,10445,4912,3,"139,13"
9100105963,5/7/2025,10445,5105,5,"1.641,03"
9100105966,5/7/2025,11018,5099,2,"685,27"
9100105967,5/7/2025,11123,4566,4,"366,16"
9100105968,5/7/2025,11489,5099,3,"904,57"
9100105969,5/7/2025,11760,3408,2,"109,96"
9100105969,5/7/2025,11760,4566,70,"6.201,00"
9100105969,5/7/2025,11760,4567,3,"339,69"
9100105970,5/7/2025,13031,4911,12,"810,12"
9100105971,5/7/2025,13915,4912,12,"397,52"
9100105972,5/7/2025,14025,4912,12,"477,03"
9100105974,5/7/2025,16304,5115,1,"440,98"
9100105975,5/7/2025,19550,4565,15,"1.328,79"
9100105976,5/7/2025,19550,4565,15,"1.328,79"
9100105977,5/7/2025,22640,4912,3,"119,26"
9100105978,5/7/2025,22759,5108,4,"2.238,13"
9100105979,5/7/2025,23607,3408,3,"219,89"
9100105979,5/7/2025,23607,4566,3,"354,35"
9100105979,5/7/2025,23607,4567,2,"301,94"
9100105980,5/7/2025,24226,4566,5,"590,57"
9100105982,5/7/2025,24601,5115,12,"5.622,52"
9100105983,5/7/2025,25416,3408,5,"329,89"
9100105983,5/7/2025,25416,4566,5,"531,51"
9100105983,5/7/2025,25416,5099,2,"561,93"
9100105985,5/7/2025,25996,3408,15,"824,63"
9100105986,5/7/2025,26136,5099,2,"479,70"
9100105987,5/7/2025,26221,3408,5,"343,58"
9100105987,5/7/2025,26221,4566,5,"553,64"
9100105989,5/7/2025,26384,3408,5,"366,50"
9100105990,5/7/2025,27238,4912,24,"954,06"
9100105990,5/7/2025,27238,5099,3,"719,53"
9100105991,5/7/2025,27275,5115,5,"1.929,28"
9100105991,5/7/2025,27275,5116,2,"1.109,21"
9100105992,5/7/2025,27328,4566,14,"1.364,20"
9100105992,5/7/2025,27328,4567,1,"124,56"
9100105993,5/7/2025,27665,5099,2,"548,21"
9100105993,5/7/2025,27665,5115,1,"440,98"
9100105994,5/7/2025,27694,5100,2,"375,61"
9100105994,10/22/2025,27694,5100,0,"-11,27"
9100105995,5/7/2025,28267,5099,6,"1.850,25"
9100105995,5/7/2025,28267,5115,1,"496,09"
9100105996,5/7/2025,28342,5099,3,"719,53"
9100105996,5/7/2025,28342,5102,1,"339,25"
9100105996,5/7/2025,28342,5115,2,"771,72"
9100105997,5/7/2025,28478,5108,2,"1.119,06"
9100105997,5/7/2025,28478,5115,2,"937,07"
9100105998,5/7/2025,29805,178,2,"231,10"
9100105998,5/7/2025,29805,4566,1,"99,54"
9100105999,5/7/2025,29967,5099,10,"2.398,46"
9100105999,5/7/2025,29967,5103,1,"721,70"
9100106000,5/7/2025,30272,4911,3,"202,53"
9100106000,5/7/2025,30272,4912,12,"397,52"
9100106002,5/7/2025,30763,4911,3,"303,80"
9100106002,5/7/2025,30763,4912,6,"311,74"
9100106004,5/7/2025,30870,5099,2,"685,27"
9100106005,5/7/2025,30874,4912,12,"540,65"
9100106006,5/7/2025,31639,5108,5,"2.797,65"
9100106008,5/7/2025,31861,4911,3,"324,05"
9100106010,5/7/2025,34055,4565,5,"590,57"
9100106011,5/7/2025,34141,4912,12,"516,78"
9100106012,5/7/2025,34320,5108,1,"552,95"
9100106013,5/7/2025,35264,4566,3,"265,77"
9100106014,5/7/2025,35408,5099,1,"342,64"
9100106015,5/7/2025,35847,4566,10,"961,00"
9100106016,5/7/2025,35972,4566,15,"1.328,79"
9100106018,5/7/2025,36492,5099,2,"479,70"
9100106018,5/7/2025,36492,5103,1,"721,70"
9100106018,5/7/2025,36492,5107,1,"470,00"
9100106018,5/7/2025,36492,5108,1,"460,80"
9100106019,5/7/2025,36976,4911,3,"324,05"
9100106020,5/7/2025,37111,4566,45,"3.986,36"
9100106021,5/7/2025,37218,3408,6,"439,79"
9100106024,5/7/2025,37549,5099,1,"308,38"
9100106025,5/7/2025,37654,4566,2,"160,14"
9100106030,5/7/2025,37949,4567,1,"188,71"
9100106030,5/7/2025,37949,5103,3,"2.629,03"
9100106032,5/7/2025,38500,4565,1,"80,07"
9100106032,5/7/2025,38500,4566,1,"80,07"
9100106032,5/7/2025,38500,4912,2,"64,94"
9100106033,5/7/2025,38501,4912,5,"162,31"
9100106034,5/7/2025,38501,4911,1,"66,16"
9100106037,5/7/2025,39038,5108,1,"427,92"
9100106037,5/7/2025,39038,5115,1,"358,34"
9100106039,5/7/2025,39365,5115,2,"771,72"
9100106040,5/7/2025,39404,4566,15,"1.417,36"
9100106041,5/7/2025,39452,4565,1,"80,07"
9100106041,5/7/2025,39452,4566,2,"160,14"
9100106041,5/7/2025,39452,4912,4,"129,87"
9100106044,5/7/2025,40439,4911,6,"486,07"
9100106045,5/7/2025,40439,4566,5,"450,31"
9100106045,5/7/2025,40439,5103,10,"7.216,91"
9100106053,5/7/2025,40659,4566,5,"590,57"
9100106056,5/7/2025,40897,5099,5,"1.199,23"
9100106056,5/7/2025,40897,5115,1,"385,84"
9100106056,5/7/2025,40897,5116,1,"554,59"
9100106067,5/7/2025,41386,3408,3,"219,89"
9100106067,5/7/2025,41386,4566,2,"236,22"
9100106067,5/7/2025,41386,4567,1,"150,97"
9100106068,5/7/2025,41482,4911,1,"66,16"
9100106068,5/7/2025,41482,4912,3,"97,40"
9100106069,5/7/2025,41499,4566,2,"160,14"
9100106069,5/7/2025,41499,4912,4,"129,87"
9100106071,5/7/2025,41635,4565,3,"287,91"
9100106073,5/7/2025,41962,5382,2,"1.787,76"
9100106086,5/7/2025,42293,4566,2,"160,14"
9100106088,5/7/2025,42460,5099,3,"925,11"
9100106089,5/7/2025,42494,4566,2,"160,14"
9100106090,5/7/2025,42498,3408,15,"893,33"
9100106094,5/7/2025,42776,178,1,"114,48"
9100106094,5/7/2025,42776,4566,4,"472,44"
9100106096,5/7/2025,42806,4566,2,"160,14"
9100106096,5/7/2025,42806,4911,1,"66,16"
9100106097,5/7/2025,42830,4566,5,"442,93"
9100106101,5/7/2025,42909,4912,2,"64,94"
9100106103,5/7/2025,42931,4565,1,"118,13"
9100106103,5/7/2025,42931,4566,4,"472,44"
9100106106,5/7/2025,1000042009,4566,6,"531,51"
9100106107,5/7/2025,1000044587,4911,6,"542,78"
9100106108,5/7/2025,1000056227,4912,3,"149,06"
9100106109,5/7/2025,1000057514,4566,3,"288,31"
9100106110,5/7/2025,1000059423,3408,1,"49,71"
9100106111,5/7/2025,1000066514,4565,12,"1.063,02"
9100106111,5/7/2025,1000066514,4566,3,"265,77"
9100106113,5/7/2025,1000066914,4566,20,"1.771,71"
9100106114,5/7/2025,1000067731,3408,10,"687,19"
9100106114,5/7/2025,1000067731,4567,2,"283,07"
9100106115,5/7/2025,1000067847,4567,1,"188,71"
9100106116,5/7/2025,1000068212,5099,5,"1.199,23"
9100106116,5/7/2025,1000068212,5107,5,"2.349,98"
9100106117,5/7/2025,1000068344,4911,3,"202,53"
9100106119,5/7/2025,1000070581,5103,5,"3.711,54"
9100106121,5/7/2025,1000072110,3408,6,"357,33"
9100106121,5/7/2025,1000072110,4566,9,"863,72"
9100106122,5/7/2025,1000072361,4566,6,"708,70"
9100106123,5/7/2025,1000073050,5100,5,"1.180,45"
9100106125,5/7/2025,1000075176,4566,15,"1.550,25"
9100106125,5/7/2025,1000075176,5108,3,"1.777,33"
9100106126,5/7/2025,1000075255,4912,12,"397,52"
9100106127,5/7/2025,1000076537,3408,1,"61,76"
9100106127,5/7/2025,1000076537,4566,2,"192,20"
9100106127,5/7/2025,1000076537,4912,6,"270,32"
9100106127,5/7/2025,1000076537,5102,1,"378,02"
9100106128,5/7/2025,1000077455,4912,24,"795,05"
9100106129,5/7/2025,1000077708,4565,1,"118,13"
9100106129,5/7/2025,1000077708,4566,4,"472,44"
9100106130,5/7/2025,1000077884,3408,6,"370,65"
9100106130,5/7/2025,1000077884,4566,10,"961,00"
9100106132,5/7/2025,1000078440,4911,12,"810,12"
9100106132,5/7/2025,1000078440,4912,12,"397,52"
9100106133,5/7/2025,1000078679,4566,6,"576,60"
9100106133,5/7/2025,1000078679,5099,3,"806,29"
9100106134,5/7/2025,1000079674,5099,10,"2.398,46"
9100106135,5/7/2025,1000079684,5105,3,"984,61"
9100106136,5/7/2025,1000079811,3408,5,"366,50"
9100106136,5/7/2025,1000079811,4567,2,"301,94"
9100106137,5/7/2025,1000080246,4566,10,"1.107,32"
9100106137,5/7/2025,1000080246,5108,2,"1.079,56"
9100106137,5/7/2025,1000080246,5115,2,"904,01"
9100106137,5/7/2025,1000080246,5116,2,"1.299,33"
9100106137,5/7/2025,1000080246,5118,2,"926,71"
9100106138,5/7/2025,1000080301,5099,10,"2.466,97"
9100106139,5/7/2025,1000080321,3408,2,"109,96"
9100106139,5/7/2025,1000080321,4566,13,"1.151,63"
9100106142,5/7/2025,1000080460,5099,5,"1.199,23"
9100106143,5/7/2025,1000081316,3408,5,"297,77"
9100106143,5/7/2025,1000081316,4566,10,"959,68"
9100106144,5/7/2025,1000081986,4565,1,"147,64"
9100106145,5/7/2025,1000082089,3408,2,"146,61"
9100106145,5/7/2025,1000082089,4565,3,"354,35"
9100106145,5/7/2025,1000082089,4566,3,"354,35"
9100106146,5/7/2025,1000082135,4912,12,"397,52"
9100106147,5/7/2025,1000082361,4912,12,"477,03"
9100106148,5/7/2025,1000082376,3408,1,"91,63"
9100106148,5/7/2025,1000082376,4565,1,"147,64"
9100106149,5/7/2025,1000082382,4566,20,"1.771,71"
9100106149,5/7/2025,1000082382,4567,1,"113,23"
9100106151,5/7/2025,1000100207,5100,2,"429,24"
9100106152,5/7/2025,1000100427,3408,6,"370,65"
9100106153,5/7/2025,1000100519,3408,1,"82,46"
9100106153,5/7/2025,1000100519,4566,1,"132,88"
9100106154,5/7/2025,1000100575,4911,3,"243,04"
9100106154,5/7/2025,1000100575,4912,9,"357,77"
9100106155,5/7/2025,1000100634,5099,2,"616,76"
9100106155,5/7/2025,1000100634,5107,1,"604,29"
9100106157,5/7/2025,1000101055,5099,1,"274,12"
9100106157,5/7/2025,1000101055,5102,1,"387,73"
9100106158,5/7/2025,1000101394,4565,9,"797,28"
9100106158,5/7/2025,1000101394,4566,6,"531,51"
9100106160,5/7/2025,1000101578,4566,15,"1.328,79"
9100106161,5/7/2025,1000101830,4912,24,"795,05"
9100106162,5/7/2025,1000101937,4566,8,"885,86"
9100106162,5/7/2025,1000101937,4567,2,"283,07"
9100106163,5/7/2025,1000101938,5107,2,"939,99"
9100106163,5/7/2025,1000101938,5108,4,"1.843,15"
9100106167,5/8/2025,149,4911,12,"972,14"
9100106168,5/8/2025,732,3408,4,"293,21"
9100106168,5/8/2025,732,4566,1,"118,13"
9100106168,5/8/2025,732,5099,3,"873,74"
9100106173,5/8/2025,4722,4565,2,"295,29"
9100106174,5/8/2025,5394,4912,24,"1.272,08"
9100106175,5/8/2025,5628,3408,9,"494,77"
9100106175,5/8/2025,5628,4566,2,"177,16"
9100106175,5/8/2025,5628,4567,4,"452,91"
9100106180,5/8/2025,7750,4911,3,"324,05"
9100106181,5/8/2025,8173,5099,2,"479,70"
9100106181,5/8/2025,8173,5115,1,"385,84"
9100106186,5/8/2025,10826,4565,5,"590,57"
9100106187,5/8/2025,10958,3408,4,"293,21"
9100106187,5/8/2025,10958,4567,1,"150,97"
9100106192,5/8/2025,18491,5099,4,"1.164,97"
9100106192,5/8/2025,18491,5115,1,"468,55"
9100106193,5/8/2025,19111,5099,4,"1.123,84"
9100106193,5/8/2025,19111,5115,4,"1.808,01"
9100106194,5/8/2025,21082,3408,3,"219,89"
9100106194,5/8/2025,21082,4565,4,"472,44"
9100106196,5/8/2025,21756,4565,3,"354,35"
9100106196,5/8/2025,21756,4566,2,"236,22"
9100106196,5/8/2025,21756,5099,2,"603,04"
9100106196,5/8/2025,21756,5115,1,"485,07"
9100106202,5/8/2025,24985,5099,6,"1.439,06"
9100106202,5/8/2025,24985,5115,5,"1.929,28"
9100106202,12/23/2025,24985,5099,0,"-43,18"
