id_client,familia,bloc_analitic,tipus_alerta,segment_client,dies_sense_compra,cicle_habitual_dies,dies_retard,share_of_wallet_12m,potencial_anual_eur,impacte_recuperable_eur,urgencia,motiu_explicat,data_alerta,z_score_silenci,nivell_alerta,prioritat_score,canal_recomanat,rank_prioritat
12746,Anestesia,Commodities,finestra_captura,promiscu,109,240.0,0.0,0.598,2223.12,894.33,alta,Client promiscu de Anestesia. Cicle habitual: 240 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 60%. Oportunitat de capturar 894€ de quota de mercat.,2025-12-30,,,0.21202358519661826,televenda,1222
1000079794,Anestesia,Commodities,finestra_captura,promiscu,62,360.0,0.0,0.598,2223.12,894.33,alta,Client promiscu de Anestesia. Cicle habitual: 360 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 60%. Oportunitat de capturar 894€ de quota de mercat.,2025-12-30,,,0.21202358519661826,televenda,1223
27108,Anestesia,Commodities,finestra_captura,promiscu,61,570.0,0.0,0.598,2223.12,894.33,alta,Client promiscu de Anestesia. Cicle habitual: 570 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 60%. Oportunitat de capturar 894€ de quota de mercat.,2025-12-30,,,0.21202358519661826,televenda,1224
1000080231,Anestesia,Commodities,finestra_captura,promiscu,56,658.0,0.0,0.598,2223.12,894.33,alta,Client promiscu de Anestesia. Cicle habitual: 658 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 60%. Oportunitat de capturar 894€ de quota de mercat.,2025-12-30,,,0.21202358519661826,televenda,1225
37065,Anestesia,Commodities,finestra_captura,promiscu,99,515.0,0.0,0.598,2223.12,894.33,alta,Client promiscu de Anestesia. Cicle habitual: 515 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 60%. Oportunitat de capturar 894€ de quota de mercat.,2025-12-30,,,0.21202358519661826,televenda,1226
36503,Anestesia,Commodities,finestra_captura,promiscu,173,840.0,0.0,0.598,2223.12,894.33,alta,Client promiscu de Anestesia. Cicle habitual: 840 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 60%. Oportunitat de capturar 894€ de quota de mercat.,2025-12-30,,,0.21202358519661826,televenda,1227
1000077805,Anestesia,Commodities,finestra_captura,promiscu,186,482.0,0.0,0.598,2223.12,894.33,alta,Client promiscu de Anestesia. Cicle habitual: 482 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 60%. Oportunitat de capturar 894€ de quota de mercat.,2025-12-30,,,0.21202358519661826,televenda,1228
1000082613,Anestesia,Commodities,finestra_captura,promiscu,176,218.0,0.0,0.598,2223.12,894.33,alta,Client promiscu de Anestesia. Cicle habitual: 218 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 60%. Oportunitat de capturar 894€ de quota de mercat.,2025-12-30,,,0.21202358519661826,televenda,1229
29506,Anestesia,Commodities,finestra_captura,promiscu,89,275.0,0.0,0.598,2223.12,894.33,alta,Client promiscu de Anestesia. Cicle habitual: 275 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 60%. Oportunitat de capturar 894€ de quota de mercat.,2025-12-30,,,0.21202358519661826,televenda,1230
1000082641,Anestesia,Commodities,finestra_captura,promiscu,78,284.0,0.0,0.598,2223.12,894.33,alta,Client promiscu de Anestesia. Cicle habitual: 284 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 60%. Oportunitat de capturar 894€ de quota de mercat.,2025-12-30,,,0.21202358519661826,televenda,1231
15264,Anestesia,Commodities,finestra_captura,promiscu,190,726.0,0.0,0.598,2223.12,894.33,alta,Client promiscu de Anestesia. Cicle habitual: 726 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 60%. Oportunitat de capturar 894€ de quota de mercat.,2025-12-30,,,0.21202358519661826,televenda,1232
1000100024,Bioseguridad,Commodities,finestra_captura,promiscu,139,237.0,0.0,0.183,1086.44,887.68,alta,Client promiscu de Bioseguridad. Cicle habitual: 237 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 18%. Oportunitat de capturar 888€ de quota de mercat.,2025-12-30,,,0.21179103806823116,televenda,1233
22715,Bioseguridad,Commodities,finestra_captura,promiscu,322,463.0,0.0,0.183,1086.44,887.68,alta,Client promiscu de Bioseguridad. Cicle habitual: 463 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 18%. Oportunitat de capturar 888€ de quota de mercat.,2025-12-30,,,0.21179103806823116,televenda,1234
14678,Biomateriales,Productes Tècnics,silenci_anomal_vigilar,actiu_regular,154,77.0,,,13872.52,2073.49,mitjana,Client actiu_regular de Biomaterials. Historial: 21 pedidos (5 últims 12m). Freqüència habitual: 77 ±56 dies. Porta 154 dies sense comprar (z=1.4). Anomalia moderada detectada.,2025-12-30,1.38,groga,0.21176376172746977,delegat,1235
1000079680,Bioseguridad,Commodities,finestra_captura,promiscu,29,364.0,0.0,0.186,1086.44,883.91,alta,Client promiscu de Bioseguridad. Cicle habitual: 364 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 19%. Oportunitat de capturar 884€ de quota de mercat.,2025-12-30,,,0.21165842895176684,televenda,1236
2973,Bioseguridad,Commodities,finestra_captura,promiscu,28,345.0,0.0,0.186,1086.44,883.91,alta,Client promiscu de Bioseguridad. Cicle habitual: 345 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 19%. Oportunitat de capturar 884€ de quota de mercat.,2025-12-30,,,0.21165842895176684,televenda,1237
1000079764,Bioseguridad,Commodities,finestra_captura,promiscu,103,338.0,0.0,0.186,1086.44,883.91,alta,Client promiscu de Bioseguridad. Cicle habitual: 338 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 19%. Oportunitat de capturar 884€ de quota de mercat.,2025-12-30,,,0.21165842895176684,televenda,1238
1137,Bioseguridad,Commodities,finestra_captura,promiscu,341,735.0,0.0,0.186,1086.44,883.91,alta,Client promiscu de Bioseguridad. Cicle habitual: 735 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 19%. Oportunitat de capturar 884€ de quota de mercat.,2025-12-30,,,0.21165842895176684,televenda,1239
1000072638,Bioseguridad,Commodities,finestra_captura,promiscu,267,444.0,0.0,0.186,1086.44,883.91,alta,Client promiscu de Bioseguridad. Cicle habitual: 444 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 19%. Oportunitat de capturar 884€ de quota de mercat.,2025-12-30,,,0.21165842895176684,televenda,1240
2667,Bioseguridad,Commodities,finestra_captura,promiscu,118,312.0,0.0,0.186,1086.44,883.91,alta,Client promiscu de Bioseguridad. Cicle habitual: 312 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 19%. Oportunitat de capturar 884€ de quota de mercat.,2025-12-30,,,0.21165842895176684,televenda,1241
1000068344,Bioseguridad,Commodities,finestra_captura,promiscu,237,1211.0,0.0,0.186,1086.44,883.91,alta,Client promiscu de Bioseguridad. Cicle habitual: 1211 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 19%. Oportunitat de capturar 884€ de quota de mercat.,2025-12-30,,,0.21165842895176684,televenda,1242
31317,Anestesia,Commodities,finestra_captura,promiscu,222,218.0,3.0,0.605,2223.12,877.28,alta,Client promiscu de Anestesia. Cicle habitual: 218 dies. La seva finestra de compra és ARA (retard: 3 dies). Share of wallet actual: 61%. Oportunitat de capturar 877€ de quota de mercat.,2025-12-30,,,0.21142384350281332,televenda,1243
1000080011,Bioseguridad,Commodities,finestra_captura,promiscu,202,250.0,0.0,0.477,1667.34,872.29,alta,Client promiscu de Bioseguridad. Cicle habitual: 250 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 48%. Oportunitat de capturar 872€ de quota de mercat.,2025-12-30,,,0.21124611428442344,televenda,1244
1000041273,Bioseguridad,Commodities,finestra_captura,promiscu,279,847.0,0.0,0.477,1667.34,872.29,alta,Client promiscu de Bioseguridad. Cicle habitual: 847 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 48%. Oportunitat de capturar 872€ de quota de mercat.,2025-12-30,,,0.21124611428442344,televenda,1245
1000077779,Bioseguridad,Commodities,finestra_captura,promiscu,132,129.0,3.0,0.477,1667.34,872.29,alta,Client promiscu de Bioseguridad. Cicle habitual: 129 dies. La seva finestra de compra és ARA (retard: 3 dies). Share of wallet actual: 48%. Oportunitat de capturar 872€ de quota de mercat.,2025-12-30,,,0.21124611428442344,televenda,1246
35853,Bioseguridad,Commodities,finestra_captura,promiscu,78,96.0,0.0,0.477,1667.34,872.29,alta,Client promiscu de Bioseguridad. Cicle habitual: 96 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 48%. Oportunitat de capturar 872€ de quota de mercat.,2025-12-30,,,0.21124611428442344,televenda,1247
8714,Bioseguridad,Commodities,finestra_captura,promiscu,165,183.0,0.0,0.477,1667.34,872.29,alta,Client promiscu de Bioseguridad. Cicle habitual: 183 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 48%. Oportunitat de capturar 872€ de quota de mercat.,2025-12-30,,,0.21124611428442344,televenda,1248
1000076390,Bioseguridad,Commodities,finestra_captura,promiscu,70,342.0,0.0,0.199,1086.44,870.41,alta,Client promiscu de Bioseguridad. Cicle habitual: 342 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 20%. Oportunitat de capturar 870€ de quota de mercat.,2025-12-30,,,0.2111788906691694,televenda,1249
1000101571,Anestesia,Commodities,finestra_captura,promiscu,105,300.0,0.0,0.609,2223.12,869.68,alta,Client promiscu de Anestesia. Cicle habitual: 300 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 61%. Oportunitat de capturar 870€ de quota de mercat.,2025-12-30,,,0.21115274878377643,televenda,1250
26866,Anestesia,Commodities,finestra_captura,promiscu,74,193.0,0.0,0.609,2223.12,869.68,alta,Client promiscu de Anestesia. Cicle habitual: 193 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 61%. Oportunitat de capturar 870€ de quota de mercat.,2025-12-30,,,0.21115274878377643,televenda,1251
27151,Anestesia,Commodities,finestra_captura,promiscu,81,396.0,0.0,0.609,2223.12,869.68,alta,Client promiscu de Anestesia. Cicle habitual: 396 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 61%. Oportunitat de capturar 870€ de quota de mercat.,2025-12-30,,,0.21115274878377643,televenda,1252
22977,Anestesia,Commodities,finestra_captura,promiscu,28,342.0,0.0,0.609,2223.12,869.68,alta,Client promiscu de Anestesia. Cicle habitual: 342 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 61%. Oportunitat de capturar 870€ de quota de mercat.,2025-12-30,,,0.21115274878377643,televenda,1253
1000082781,Anestesia,Commodities,finestra_captura,promiscu,197,441.0,0.0,0.609,2223.12,869.68,alta,Client promiscu de Anestesia. Cicle habitual: 441 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 61%. Oportunitat de capturar 870€ de quota de mercat.,2025-12-30,,,0.21115274878377643,televenda,1254
1000078185,Anestesia,Commodities,finestra_captura,promiscu,28,418.0,0.0,0.609,2223.12,869.68,alta,Client promiscu de Anestesia. Cicle habitual: 418 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 61%. Oportunitat de capturar 870€ de quota de mercat.,2025-12-30,,,0.21115274878377643,televenda,1255
1000077525,Bioseguridad,Commodities,finestra_captura,promiscu,173,450.0,0.0,0.201,1086.44,867.8,alta,Client promiscu de Bioseguridad. Cicle habitual: 450 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 20%. Oportunitat de capturar 868€ de quota de mercat.,2025-12-30,,,0.21108532343723227,televenda,1256
1000078813,Biomateriales,Productes Tècnics,silenci_anomal_vigilar,actiu_regular,82,39.0,,,18494.6,2021.7,mitjana,Client actiu_regular de Biomaterials. Historial: 45 pedidos (10 últims 12m). Freqüència habitual: 39 ±32 dies. Porta 82 dies sense comprar (z=1.3). Anomalia moderada detectada.,2025-12-30,1.34,groga,0.21106276655825787,delegat,1257
1000080066,Anestesia,Commodities,finestra_captura,promiscu,160,402.0,0.0,0.611,2223.12,863.84,alta,Client promiscu de Anestesia. Cicle habitual: 402 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 61%. Oportunitat de capturar 864€ de quota de mercat.,2025-12-30,,,0.21094282121693478,televenda,1258
39382,Anestesia,Commodities,finestra_captura,promiscu,195,387.0,0.0,0.521,1802.36,863.09,alta,Client promiscu de Anestesia. Cicle habitual: 387 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 52%. Oportunitat de capturar 863€ de quota de mercat.,2025-12-30,,,0.21091575868107826,televenda,1259
1000100900,Anestesia,Commodities,finestra_captura,promiscu,97,294.0,0.0,0.524,1802.36,857.48,alta,Client promiscu de Anestesia. Cicle habitual: 294 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 52%. Oportunitat de capturar 857€ de quota de mercat.,2025-12-30,,,0.21071258281205305,televenda,1260
1000078140,Bioseguridad,Commodities,finestra_captura,promiscu,334,485.0,0.0,0.486,1667.34,857.22,alta,Client promiscu de Bioseguridad. Cicle habitual: 485 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 49%. Oportunitat de capturar 857€ de quota de mercat.,2025-12-30,,,0.21070313429714208,televenda,1261
1000076403,Bioseguridad,Commodities,finestra_captura,promiscu,91,522.0,0.0,0.486,1667.34,857.22,alta,Client promiscu de Bioseguridad. Cicle habitual: 522 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 49%. Oportunitat de capturar 857€ de quota de mercat.,2025-12-30,,,0.21070313429714208,televenda,1262
1000076744,Bioseguridad,Commodities,finestra_captura,promiscu,172,338.0,0.0,0.486,1667.34,857.22,alta,Client promiscu de Bioseguridad. Cicle habitual: 338 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 49%. Oportunitat de capturar 857€ de quota de mercat.,2025-12-30,,,0.21070313429714208,televenda,1263
41460,Bioseguridad,Commodities,finestra_captura,promiscu,173,206.0,0.0,0.486,1667.34,857.22,alta,Client promiscu de Bioseguridad. Cicle habitual: 206 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 49%. Oportunitat de capturar 857€ de quota de mercat.,2025-12-30,,,0.21070313429714208,televenda,1264
1000100306,Bioseguridad,Commodities,finestra_captura,promiscu,69,642.0,0.0,0.486,1667.34,857.22,alta,Client promiscu de Bioseguridad. Cicle habitual: 642 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 49%. Oportunitat de capturar 857€ de quota de mercat.,2025-12-30,,,0.21070313429714208,televenda,1265
1000081518,Bioseguridad,Commodities,finestra_captura,promiscu,286,472.0,0.0,0.486,1667.34,857.22,alta,Client promiscu de Bioseguridad. Cicle habitual: 472 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 49%. Oportunitat de capturar 857€ de quota de mercat.,2025-12-30,,,0.21070313429714208,televenda,1266
25081,Bioseguridad,Commodities,finestra_captura,promiscu,160,204.0,0.0,0.486,1667.34,857.22,alta,Client promiscu de Bioseguridad. Cicle habitual: 204 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 49%. Oportunitat de capturar 857€ de quota de mercat.,2025-12-30,,,0.21070313429714208,televenda,1267
1000082020,Bioseguridad,Commodities,finestra_captura,promiscu,301,391.0,0.0,0.486,1667.34,857.22,alta,Client promiscu de Bioseguridad. Cicle habitual: 391 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 49%. Oportunitat de capturar 857€ de quota de mercat.,2025-12-30,,,0.21070313429714208,televenda,1268
23329,Bioseguridad,Commodities,finestra_captura,promiscu,341,598.0,0.0,0.486,1667.34,857.22,alta,Client promiscu de Bioseguridad. Cicle habitual: 598 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 49%. Oportunitat de capturar 857€ de quota de mercat.,2025-12-30,,,0.21070313429714208,televenda,1269
1000082538,Bioseguridad,Commodities,finestra_captura,promiscu,272,441.0,0.0,0.486,1667.34,857.22,alta,Client promiscu de Bioseguridad. Cicle habitual: 441 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 49%. Oportunitat de capturar 857€ de quota de mercat.,2025-12-30,,,0.21070313429714208,televenda,1270
1000080966,Bioseguridad,Commodities,finestra_captura,promiscu,252,263.0,0.0,0.486,1667.34,857.22,alta,Client promiscu de Bioseguridad. Cicle habitual: 263 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 49%. Oportunitat de capturar 857€ de quota de mercat.,2025-12-30,,,0.21070313429714208,televenda,1271
35193,Bioseguridad,Commodities,finestra_captura,promiscu,125,601.0,0.0,0.486,1667.34,857.22,alta,Client promiscu de Bioseguridad. Cicle habitual: 601 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 49%. Oportunitat de capturar 857€ de quota de mercat.,2025-12-30,,,0.21070313429714208,televenda,1272
1000076321,Bioseguridad,Commodities,finestra_captura,promiscu,175,418.0,0.0,0.486,1667.34,857.22,alta,Client promiscu de Bioseguridad. Cicle habitual: 418 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 49%. Oportunitat de capturar 857€ de quota de mercat.,2025-12-30,,,0.21070313429714208,televenda,1273
1000080735,Anestesia,Commodities,finestra_captura,promiscu,160,202.0,0.0,0.615,2223.12,856.44,alta,Client promiscu de Anestesia. Cicle habitual: 202 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 61%. Oportunitat de capturar 856€ de quota de mercat.,2025-12-30,,,0.21067477156814945,televenda,1274
39387,Anestesia,Commodities,finestra_captura,promiscu,167,327.0,0.0,0.615,2223.12,856.43,alta,Client promiscu de Anestesia. Cicle habitual: 327 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 61%. Oportunitat de capturar 856€ de quota de mercat.,2025-12-30,,,0.21067440777593055,televenda,1275
1000079458,Anestesia,Commodities,finestra_captura,promiscu,46,231.0,0.0,0.615,2223.12,856.24,alta,Client promiscu de Anestesia. Cicle habitual: 231 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 61%. Oportunitat de capturar 856€ de quota de mercat.,2025-12-30,,,0.21066749491751752,televenda,1276
1000066584,Anestesia,Commodities,finestra_captura,promiscu,174,232.0,0.0,0.617,2223.12,850.56,alta,Client promiscu de Anestesia. Cicle habitual: 232 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 62%. Oportunitat de capturar 851€ de quota de mercat.,2025-12-30,,,0.21046012616814672,televenda,1277
9122,Bioseguridad,Commodities,finestra_captura,promiscu,20,298.0,0.0,0.22,1086.44,847.93,alta,Client promiscu de Bioseguridad. Cicle habitual: 298 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 22%. Oportunitat de capturar 848€ de quota de mercat.,2025-12-30,,,0.21036363965299737,televenda,1278
25605,Bioseguridad,Commodities,finestra_captura,promiscu,222,227.0,0.0,0.22,1086.44,847.93,alta,Client promiscu de Bioseguridad. Cicle habitual: 227 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 22%. Oportunitat de capturar 848€ de quota de mercat.,2025-12-30,,,0.21036363965299737,televenda,1279
1000043232,Anestesia,Commodities,finestra_captura,promiscu,132,549.0,0.0,0.531,1802.36,845.29,alta,Client promiscu de Anestesia. Cicle habitual: 549 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 53%. Oportunitat de capturar 845€ de quota de mercat.,2025-12-30,,,0.21026648517580224,televenda,1280
1000100384,Anestesia,Commodities,finestra_captura,promiscu,83,384.0,0.0,0.62,2223.12,845.03,alta,Client promiscu de Anestesia. Cicle habitual: 384 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 62%. Oportunitat de capturar 845€ de quota de mercat.,2025-12-30,,,0.2102569005431375,televenda,1281
1000081969,Bioseguridad,Commodities,finestra_captura,promiscu,207,225.0,0.0,0.224,1086.44,843.4,alta,Client promiscu de Bioseguridad. Cicle habitual: 225 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 22%. Oportunitat de capturar 843€ de quota de mercat.,2025-12-30,,,0.21019674506873456,televenda,1282
10039,Bioseguridad,Commodities,finestra_captura,promiscu,175,300.0,0.0,0.224,1086.44,843.4,alta,Client promiscu de Bioseguridad. Cicle habitual: 300 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 22%. Oportunitat de capturar 843€ de quota de mercat.,2025-12-30,,,0.21019674506873456,televenda,1283
42035,Biomateriales,Productes Tècnics,silenci_anomal_vigilar,actiu_regular,109,62.0,,,23119.82,1959.49,mitjana,Client actiu_regular de Biomaterials. Historial: 25 pedidos (5 últims 12m). Freqüència habitual: 62 ±44 dies. Porta 109 dies sense comprar (z=1.1). Anomalia moderada detectada.,2025-12-30,1.06,groga,0.21019660963669493,delegat,1284
42766,Anestesia,Commodities,finestra_captura,promiscu,118,146.0,0.0,0.532,1802.36,842.97,alta,Client promiscu de Anestesia. Cicle habitual: 146 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 53%. Oportunitat de capturar 843€ de quota de mercat.,2025-12-30,,,0.21018085647549656,televenda,1285
37396,Anestesia,Commodities,finestra_captura,promiscu,159,190.0,0.0,0.622,2223.12,841.42,alta,Client promiscu de Anestesia. Cicle habitual: 190 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 62%. Oportunitat de capturar 841€ de quota de mercat.,2025-12-30,,,0.21012351638013957,televenda,1286
8314,Anestesia,Commodities,finestra_captura,promiscu,264,303.0,0.0,0.533,1802.36,841.36,alta,Client promiscu de Anestesia. Cicle habitual: 303 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 53%. Oportunitat de capturar 841€ de quota de mercat.,2025-12-30,,,0.2101212946430723,televenda,1287
1000042967,Anestesia,Commodities,finestra_captura,promiscu,186,400.0,0.0,0.624,2223.12,836.66,alta,Client promiscu de Anestesia. Cicle habitual: 400 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 62%. Oportunitat de capturar 837€ de quota de mercat.,2025-12-30,,,0.20994676502122558,televenda,1288
1000069726,Anestesia,Commodities,finestra_captura,promiscu,34,276.0,0.0,0.624,2223.12,835.46,alta,Client promiscu de Anestesia. Cicle habitual: 276 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 62%. Oportunitat de capturar 835€ de quota de mercat.,2025-12-30,,,0.20990204733293857,televenda,1289
664,Anestesia,Commodities,finestra_captura,promiscu,95,306.0,0.0,0.537,1802.36,834.39,alta,Client promiscu de Anestesia. Cicle habitual: 306 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 54%. Oportunitat de capturar 834€ de quota de mercat.,2025-12-30,,,0.20986211992324508,televenda,1290
3723,Anestesia,Commodities,finestra_captura,promiscu,102,407.0,0.0,0.627,2223.12,830.09,alta,Client promiscu de Anestesia. Cicle habitual: 407 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 63%. Oportunitat de capturar 830€ de quota de mercat.,2025-12-30,,,0.20970114659551273,televenda,1291
10699,Anestesia,Commodities,finestra_captura,promiscu,308,332.0,0.0,0.627,2223.12,829.09,alta,Client promiscu de Anestesia. Cicle habitual: 332 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 63%. Oportunitat de capturar 829€ de quota de mercat.,2025-12-30,,,0.20966359157812717,televenda,1292
1000081333,Bioseguridad,Commodities,risc_fuga,fidel,180,74.0,105.0,0.534,1667.34,74.26,alta,Client fidel de Bioseguridad. Cicle habitual: 74 dies (±60). Porta 180 dies sense comprar (105 dies de retard). Share of wallet últims 12m: 53%. Possible inici de fuga.,2025-12-30,,,0.2096617748893043,delegat,1293
43009,Bioseguridad,Commodities,risc_fuga,fidel,209,55.0,154.0,0.271,1086.44,24.55,critica,Client fidel de Bioseguridad. Cicle habitual: 55 dies (±16). Porta 209 dies sense comprar (154 dies de retard). Share of wallet últims 12m: 27%. Possible inici de fuga.,2025-12-30,,,0.2096569697574883,delegat,1294
28540,Anestesia,Commodities,finestra_captura,promiscu,307,721.0,0.0,0.629,2223.12,825.54,alta,Client promiscu de Anestesia. Cicle habitual: 721 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 63%. Oportunitat de capturar 826€ de quota de mercat.,2025-12-30,,,0.20952990490840137,televenda,1295
36264,Anestesia,Commodities,risc_fuga,fidel,235,100.0,134.0,0.261,3410.04,74.03,alta,Client fidel de Anestesia. Cicle habitual: 100 dies (±66). Porta 235 dies sense comprar (134 dies de retard). Share of wallet últims 12m: 26%. Possible inici de fuga.,2025-12-30,,,0.20951326060541386,delegat,1296
1000081975,Anestesia,Commodities,finestra_captura,promiscu,161,345.0,0.0,0.629,2223.12,824.37,alta,Client promiscu de Anestesia. Cicle habitual: 345 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 63%. Oportunitat de capturar 824€ de quota de mercat.,2025-12-30,,,0.20948571896206553,televenda,1297
1000100163,Bioseguridad,Commodities,finestra_captura,promiscu,61,180.0,0.0,0.242,1086.44,823.15,alta,Client promiscu de Bioseguridad. Cicle habitual: 180 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 24%. Oportunitat de capturar 823€ de quota de mercat.,2025-12-30,,,0.20943957796947582,televenda,1298
1000101480,Anestesia,Commodities,finestra_captura,promiscu,8,432.0,0.0,0.631,2223.12,820.41,alta,Client promiscu de Anestesia. Cicle habitual: 432 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 63%. Oportunitat de capturar 820€ de quota de mercat.,2025-12-30,,,0.20933570038294874,televenda,1299
15098,Bioseguridad,Commodities,finestra_captura,promiscu,83,137.0,0.0,0.245,1086.44,820.11,alta,Client promiscu de Bioseguridad. Cicle habitual: 137 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 25%. Oportunitat de capturar 820€ de quota de mercat.,2025-12-30,,,0.2093243058848108,televenda,1300
24914,Bioseguridad,Commodities,finestra_captura,promiscu,43,1074.0,0.0,0.245,1086.44,820.11,alta,Client promiscu de Bioseguridad. Cicle habitual: 1074 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 25%. Oportunitat de capturar 820€ de quota de mercat.,2025-12-30,,,0.2093243058848108,televenda,1301
3386,Bioseguridad,Commodities,finestra_captura,promiscu,293,298.0,0.0,0.245,1086.44,820.11,alta,Client promiscu de Bioseguridad. Cicle habitual: 298 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 25%. Oportunitat de capturar 820€ de quota de mercat.,2025-12-30,,,0.2093243058848108,televenda,1302
41126,Bioseguridad,Commodities,finestra_captura,promiscu,48,248.0,0.0,0.245,1086.44,820.11,alta,Client promiscu de Bioseguridad. Cicle habitual: 248 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 25%. Oportunitat de capturar 820€ de quota de mercat.,2025-12-30,,,0.2093243058848108,televenda,1303
13953,Bioseguridad,Commodities,finestra_captura,promiscu,105,545.0,0.0,0.245,1086.44,820.11,alta,Client promiscu de Bioseguridad. Cicle habitual: 545 dies. La seva finestra de compra és ARA (retard: 0 dies). Share of wallet actual: 25%. Oportunitat de capturar 820€ de quota de mercat.,2025-12-30,,,0.2093243058848108,televenda,1304
