id_client,provincia,familia,segment_client,share_of_wallet_12m,dies_sense_compra,cicle_habitual_dies,potencial_anual_eur,z_score_retard,tipus_alerta,impacte_recuperable_eur,urgencia,motiu_explicat,score_prioritat
1000080375,Madrid,Bioseguridad,en_risc,2.202,28,115.2,1086.44,-0.81,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 220%). El seu cicle de compra és de 115 dies. Porta 28 dies sense comprar (-87 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000078897,Alicante,Anestesia,en_risc,2.193,48,65.4,1802.36,-0.79,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 219%). El seu cicle de compra és de 65 dies. Porta 48 dies sense comprar (-17 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000081870,Orense,Anestesia,en_risc,1.903,59,57.6,2223.12,0.06,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 190%). El seu cicle de compra és de 58 dies. Porta 59 dies sense comprar (1 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000078679,Tarragona,Anestesia,en_risc,1.203,54,82.8,2223.12,-0.83,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 120%). El seu cicle de compra és de 83 dies. Porta 54 dies sense comprar (-29 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000081769,Las Palmas,Bioseguridad,en_risc,3.624,45,47.8,2223.12,-0.07,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 362%). El seu cicle de compra és de 48 dies. Porta 45 dies sense comprar (-3 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000100002,Teruel,Bioseguridad,en_risc,2.212,25,115.1,1086.44,-1.74,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 221%). El seu cicle de compra és de 115 dies. Porta 25 dies sense comprar (-90 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000081454,Sevilla,Bioseguridad,en_risc,1.431,59,103.2,1667.34,-1.12,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 143%). El seu cicle de compra és de 103 dies. Porta 59 dies sense comprar (-44 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000078533,Cáceres,Anestesia,en_risc,1.089,89,335.6,2223.12,-1.06,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 109%). El seu cicle de compra és de 336 dies. Porta 89 dies sense comprar (-247 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000100276,Zaragoza,Bioseguridad,en_risc,1.155,54,99.0,1667.34,-0.78,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 116%). El seu cicle de compra és de 99 dies. Porta 54 dies sense comprar (-45 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000078385,Madrid,Bioseguridad,en_risc,1.444,54,107.1,1667.34,-0.83,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 144%). El seu cicle de compra és de 107 dies. Porta 54 dies sense comprar (-53 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000100313,Zaragoza,Anestesia,en_risc,1.034,19,49.4,2223.12,-1.31,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 103%). El seu cicle de compra és de 49 dies. Porta 19 dies sense comprar (-30 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000078257,Zaragoza,Anestesia,en_risc,1.55,26,44.8,2223.12,-0.39,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 155%). El seu cicle de compra és de 45 dies. Porta 26 dies sense comprar (-19 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000078021,Valencia,Bioseguridad,en_risc,2.173,19,91.8,1667.34,-1.42,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 217%). El seu cicle de compra és de 92 dies. Porta 19 dies sense comprar (-73 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000100321,Badajoz,Anestesia,en_risc,1.3,55,48.1,2223.12,0.41,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 130%). El seu cicle de compra és de 48 dies. Porta 55 dies sense comprar (7 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000082131,Barcelona,Anestesia,en_risc,1.776,59,52.4,2223.12,0.14,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 178%). El seu cicle de compra és de 52 dies. Porta 59 dies sense comprar (7 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000081565,Alicante,Anestesia,en_risc,1.209,66,81.9,2223.12,-0.29,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 121%). El seu cicle de compra és de 82 dies. Porta 66 dies sense comprar (-16 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
119,Sevilla,Anestesia,en_risc,1.371,46,159.0,3410.04,-1.05,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 137%). El seu cicle de compra és de 159 dies. Porta 46 dies sense comprar (-113 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000068599,Sta.Cruz Tenerife,Bioseguridad,en_risc,2.445,70,54.2,2223.12,0.38,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 245%). El seu cicle de compra és de 54 dies. Porta 70 dies sense comprar (16 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
31379,Madrid,Bioseguridad,en_risc,1.486,80,56.7,1667.34,0.59,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 149%). El seu cicle de compra és de 57 dies. Porta 80 dies sense comprar (23 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
24226,Barcelona,Anestesia,en_risc,1.093,25,115.0,2223.12,-2.03,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 109%). El seu cicle de compra és de 115 dies. Porta 25 dies sense comprar (-90 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
26898,Sta.Cruz Tenerife,Bioseguridad,en_risc,1.431,48,45.3,6113.58,0.08,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 143%). El seu cicle de compra és de 45 dies. Porta 48 dies sense comprar (3 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
27059,Málaga,Bioseguridad,en_risc,1.489,59,253.6,1086.44,-0.54,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 149%). El seu cicle de compra és de 254 dies. Porta 59 dies sense comprar (-195 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
27245,Cáceres,Anestesia,en_risc,2.772,40,102.9,2223.12,-0.32,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 277%). El seu cicle de compra és de 103 dies. Porta 40 dies sense comprar (-63 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
28992,Sta.Cruz Tenerife,Bioseguridad,en_risc,1.943,45,53.3,2223.12,-0.27,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 194%). El seu cicle de compra és de 53 dies. Porta 45 dies sense comprar (-8 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
29432,Huesca,Bioseguridad,en_risc,1.299,18,74.2,2223.12,-0.94,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 130%). El seu cicle de compra és de 74 dies. Porta 18 dies sense comprar (-56 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
30200,Madrid,Bioseguridad,en_risc,2.167,53,62.1,1667.34,-0.23,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 217%). El seu cicle de compra és de 62 dies. Porta 53 dies sense comprar (-9 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
30874,Ciudad Real,Bioseguridad,en_risc,4.873,27,65.8,1086.44,-1.08,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 487%). El seu cicle de compra és de 66 dies. Porta 27 dies sense comprar (-39 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
31142,Madrid,Anestesia,en_risc,4.307,45,48.6,3410.04,-0.26,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 431%). El seu cicle de compra és de 49 dies. Porta 45 dies sense comprar (-4 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
31142,Madrid,Bioseguridad,en_risc,4.008,45,44.9,1667.34,0.01,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 401%). El seu cicle de compra és de 45 dies. Porta 45 dies sense comprar (0 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
31701,Murcia,Bioseguridad,en_risc,1.344,82,91.0,1667.34,-0.15,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 134%). El seu cicle de compra és de 91 dies. Porta 82 dies sense comprar (-9 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
34515,Toledo,Bioseguridad,en_risc,4.06,28,55.5,1086.44,-1.13,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 406%). El seu cicle de compra és de 56 dies. Porta 28 dies sense comprar (-28 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
31861,Madrid,Bioseguridad,en_risc,3.309,6,38.5,1086.44,-2.39,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 331%). El seu cicle de compra és de 39 dies. Porta 6 dies sense comprar (-33 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
32000,Sta.Cruz Tenerife,Anestesia,en_risc,1.542,54,62.7,2223.12,-0.27,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 154%). El seu cicle de compra és de 63 dies. Porta 54 dies sense comprar (-9 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
32005,Madrid,Anestesia,en_risc,1.505,47,62.7,2223.12,-1.08,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 151%). El seu cicle de compra és de 63 dies. Porta 47 dies sense comprar (-16 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
32316,Málaga,Anestesia,en_risc,1.392,41,90.5,2223.12,-1.63,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 139%). El seu cicle de compra és de 91 dies. Porta 41 dies sense comprar (-50 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
32501,Las Palmas,Anestesia,fidel,2.136,88,44.3,4546.72,1.6,risc_fuga,0.0,mitja,Client fidel de Anestesia (Share 12m: 214%). El seu cicle de compra és de 44 dies. Porta 88 dies sense comprar (44 dies de coll). Possible inici de fuga.,0.0
32501,Las Palmas,Bioseguridad,en_risc,2.872,11,33.4,2223.12,-1.08,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 287%). El seu cicle de compra és de 33 dies. Porta 11 dies sense comprar (-22 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
32652,Pontevedra,Anestesia,en_risc,1.053,38,71.6,3410.04,-0.87,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 105%). El seu cicle de compra és de 72 dies. Porta 38 dies sense comprar (-34 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
33393,Madrid,Anestesia,en_risc,1.212,67,60.8,3410.04,0.3,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 121%). El seu cicle de compra és de 61 dies. Porta 67 dies sense comprar (6 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
33953,Almería,Anestesia,en_risc,1.266,59,56.8,5683.4,0.08,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 127%). El seu cicle de compra és de 57 dies. Porta 59 dies sense comprar (2 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
34391,Málaga,Bioseguridad,en_risc,3.296,45,59.1,1086.44,-0.62,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 330%). El seu cicle de compra és de 59 dies. Porta 45 dies sense comprar (-14 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
23908,Murcia,Bioseguridad,en_risc,1.615,45,73.6,1086.44,-0.77,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 162%). El seu cicle de compra és de 74 dies. Porta 45 dies sense comprar (-29 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
23112,Sta.Cruz Tenerife,Anestesia,en_risc,1.031,17,138.1,2223.12,-1.33,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 103%). El seu cicle de compra és de 138 dies. Porta 17 dies sense comprar (-121 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
22216,Albacete,Anestesia,en_risc,1.382,68,87.2,2223.12,-0.64,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 138%). El seu cicle de compra és de 87 dies. Porta 68 dies sense comprar (-19 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
20614,Sta.Cruz Tenerife,Bioseguridad,en_risc,1.583,46,98.1,1667.34,-1.16,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 158%). El seu cicle de compra és de 98 dies. Porta 46 dies sense comprar (-52 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
495,Valencia,Anestesia,en_risc,2.102,27,75.1,2223.12,-1.43,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 210%). El seu cicle de compra és de 75 dies. Porta 27 dies sense comprar (-48 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
2074,Pontevedra,Bioseguridad,en_risc,3.464,25,63.8,1667.34,-0.75,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 346%). El seu cicle de compra és de 64 dies. Porta 25 dies sense comprar (-39 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
2813,Madrid,Anestesia,en_risc,1.858,53,57.0,2223.12,-0.17,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 186%). El seu cicle de compra és de 57 dies. Porta 53 dies sense comprar (-4 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
4797,Madrid,Anestesia,en_risc,1.377,25,84.7,4546.72,-1.38,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 138%). El seu cicle de compra és de 85 dies. Porta 25 dies sense comprar (-60 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
5789,Vizcaya,Anestesia,en_risc,2.47,5,105.5,4546.72,-1.6,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 247%). El seu cicle de compra és de 105 dies. Porta 5 dies sense comprar (-100 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
6656,Madrid,Anestesia,en_risc,1.079,81,37.0,2223.12,2.45,caiguda_share,0.0,alta,"Client en_risc de Anestesia (Share 12m: 108%). El seu cicle de compra és de 37 dies. Porta 81 dies sense comprar (44 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
6713,Málaga,Anestesia,en_risc,1.237,46,93.4,2223.12,-1.29,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 124%). El seu cicle de compra és de 93 dies. Porta 46 dies sense comprar (-47 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
7135,Sta.Cruz Tenerife,Bioseguridad,en_risc,2.99,18,44.6,2223.12,-1.28,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 299%). El seu cicle de compra és de 45 dies. Porta 18 dies sense comprar (-27 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
7566,Madrid,Bioseguridad,en_risc,1.382,32,252.2,1667.34,-0.52,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 138%). El seu cicle de compra és de 252 dies. Porta 32 dies sense comprar (-220 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
7739,Burgos,Anestesia,en_risc,1.052,63,75.3,4546.72,-0.29,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 105%). El seu cicle de compra és de 75 dies. Porta 63 dies sense comprar (-12 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
8239,Badajoz,Bioseguridad,en_risc,4.612,33,63.4,1086.44,-0.84,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 461%). El seu cicle de compra és de 63 dies. Porta 33 dies sense comprar (-30 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
11123,Zaragoza,Anestesia,en_risc,1.345,33,24.9,4546.72,0.66,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 134%). El seu cicle de compra és de 25 dies. Porta 33 dies sense comprar (8 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
14674,Almería,Bioseguridad,en_risc,1.912,38,56.3,1667.34,-0.87,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 191%). El seu cicle de compra és de 56 dies. Porta 38 dies sense comprar (-18 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
15384,Barcelona,Anestesia,en_risc,1.302,67,58.5,7956.76,0.32,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 130%). El seu cicle de compra és de 58 dies. Porta 67 dies sense comprar (9 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
15652,Almería,Bioseguridad,en_risc,3.701,55,62.8,1086.44,-0.27,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 370%). El seu cicle de compra és de 63 dies. Porta 55 dies sense comprar (-8 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
17056,Sta.Cruz Tenerife,Anestesia,en_risc,2826.88,45,85.3,1.0,-0.63,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 282688%). El seu cicle de compra és de 85 dies. Porta 45 dies sense comprar (-40 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
17321,Salamanca,Bioseguridad,en_risc,1.124,74,54.2,4446.24,0.7,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 112%). El seu cicle de compra és de 54 dies. Porta 74 dies sense comprar (20 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
18747,Sta.Cruz Tenerife,Bioseguridad,en_risc,1.862,46,67.7,1667.34,-0.76,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 186%). El seu cicle de compra és de 68 dies. Porta 46 dies sense comprar (-22 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
19307,Gipúzkoa,Anestesia,en_risc,1.427,67,75.0,2223.12,-0.24,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 143%). El seu cicle de compra és de 75 dies. Porta 67 dies sense comprar (-8 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
19550,Madrid,Bioseguridad,en_risc,2.897,40,91.4,1667.34,-0.47,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 290%). El seu cicle de compra és de 91 dies. Porta 40 dies sense comprar (-51 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
20325,Pontevedra,Bioseguridad,en_risc,2.596,47,55.5,2223.12,-0.27,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 260%). El seu cicle de compra és de 56 dies. Porta 47 dies sense comprar (-8 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
34441,Barcelona,Anestesia,en_risc,1.222,59,66.1,2223.12,-0.43,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 122%). El seu cicle de compra és de 66 dies. Porta 59 dies sense comprar (-7 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
34945,Madrid,Anestesia,en_risc,1.335,53,306.8,2223.12,-0.49,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 134%). El seu cicle de compra és de 307 dies. Porta 53 dies sense comprar (-254 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000068212,Madrid,Anestesia,en_risc,1.135,28,74.2,3410.04,-1.16,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 113%). El seu cicle de compra és de 74 dies. Porta 28 dies sense comprar (-46 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000036781,Murcia,Bioseguridad,en_risc,1.839,14,98.0,1086.44,-2.56,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 184%). El seu cicle de compra és de 98 dies. Porta 14 dies sense comprar (-84 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
238,Sevilla,Anestesia,en_risc,2.014,13,85.9,4546.72,-1.59,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 201%). El seu cicle de compra és de 86 dies. Porta 13 dies sense comprar (-73 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
41522,Sta.Cruz Tenerife,Anestesia,en_risc,1.016,90,131.8,2223.12,-0.43,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 102%). El seu cicle de compra és de 132 dies. Porta 90 dies sense comprar (-42 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
41996,Granada,Bioseguridad,en_risc,3.005,42,69.3,1667.34,-0.6,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 301%). El seu cicle de compra és de 69 dies. Porta 42 dies sense comprar (-27 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
42239,Badajoz,Anestesia,en_risc,1.044,56,59.8,2223.12,-0.14,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 104%). El seu cicle de compra és de 60 dies. Porta 56 dies sense comprar (-4 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
42288,Sevilla,Bioseguridad,en_risc,3.118,12,56.7,2223.12,-0.97,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 312%). El seu cicle de compra és de 57 dies. Porta 12 dies sense comprar (-45 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
42518,Albacete,Bioseguridad,en_risc,1.275,59,68.4,2223.12,-0.22,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 128%). El seu cicle de compra és de 68 dies. Porta 59 dies sense comprar (-9 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
42574,Madrid,Anestesia,en_risc,1.075,56,91.8,3410.04,-1.62,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 107%). El seu cicle de compra és de 92 dies. Porta 56 dies sense comprar (-36 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
42805,Ciudad Real,Anestesia,en_risc,1.188,89,57.9,2223.12,1.44,caiguda_share,0.0,alta,"Client en_risc de Anestesia (Share 12m: 119%). El seu cicle de compra és de 58 dies. Porta 89 dies sense comprar (31 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
43010,Madrid,Anestesia,en_risc,1.35,40,88.3,2223.12,-1.24,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 135%). El seu cicle de compra és de 88 dies. Porta 40 dies sense comprar (-48 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
43018,Madrid,Bioseguridad,en_risc,1.78,76,32.0,1086.44,2.6,caiguda_share,0.0,alta,"Client en_risc de Bioseguridad (Share 12m: 178%). El seu cicle de compra és de 32 dies. Porta 76 dies sense comprar (44 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000037512,Girona,Bioseguridad,en_risc,2.209,41,83.7,1086.44,-0.45,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 221%). El seu cicle de compra és de 84 dies. Porta 41 dies sense comprar (-43 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
35837,Madrid,Bioseguridad,en_risc,1.202,55,44.1,2778.9,0.42,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 120%). El seu cicle de compra és de 44 dies. Porta 55 dies sense comprar (11 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000037667,Las Palmas,Anestesia,en_risc,1.695,17,71.0,3410.04,-1.81,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 169%). El seu cicle de compra és de 71 dies. Porta 17 dies sense comprar (-54 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000042307,Ciudad Real,Bioseguridad,en_risc,2.233,26,105.5,879.2,-1.23,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 223%). El seu cicle de compra és de 105 dies. Porta 26 dies sense comprar (-79 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000057514,Madrid,Anestesia,en_risc,1.048,90,71.1,2223.12,0.4,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 105%). El seu cicle de compra és de 71 dies. Porta 90 dies sense comprar (19 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000058448,Madrid,Bioseguridad,en_risc,1.086,84,98.6,1086.44,-0.31,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 109%). El seu cicle de compra és de 99 dies. Porta 84 dies sense comprar (-15 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000061370,Madrid,Bioseguridad,en_risc,1.829,46,95.2,1086.44,-0.85,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 183%). El seu cicle de compra és de 95 dies. Porta 46 dies sense comprar (-49 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000061999,Málaga,Anestesia,en_risc,1.47,59,70.1,1802.36,-0.43,caiguda_share,0.0,mitja,"Client en_risc de Anestesia (Share 12m: 147%). El seu cicle de compra és de 70 dies. Porta 59 dies sense comprar (-11 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
1000064950,Barcelona,Bioseguridad,en_risc,4.816,27,41.5,2223.12,-0.55,caiguda_share,0.0,mitja,"Client en_risc de Bioseguridad (Share 12m: 482%). El seu cicle de compra és de 42 dies. Porta 27 dies sense comprar (-15 dies de coll). Tenia share alt, però en els últims 3 mesos ha caigut substancialment.",0.0
